Aleia HOBBS, carrera 100 m, Torneo de Namibia, 1, 9760;
Sokwakhana ZAZINI, carrera 400 m con vallas, Torneo de Serbia, 1, 46121;
Sokwakhana ZAZINI, carrera 400 m con vallas, Torneo de Suriname, 1, 50623;
Degitu AZIMERAW, carrera 10000 m, Torneo de Equatorial Guinea, 1, 1610703;
Degitu AZIMERAW, carrera 10000 m, Torneo de Sri Lanka, 1, 1768348;
Taoufik MAKHLOUFI, carrera 1500 m, Torneo de Dominican Republic, 1, 208784;
Taoufik MAKHLOUFI, carrera 1500 m, Torneo de Guatemala, 1, 229586;
Kurtis MARSCHALL, salto con pertiga, Torneo de Bhutan, 6, 667;
Kurtis MARSCHALL, salto con pertiga, Torneo de Philippines, 1, 606;
Roza DEREJE, carrera 42000 m, Torneo de Azerbaijan, 1, 7304491;
Roza DEREJE, carrera 42000 m, Torneo de Gambia, 1, 8029156;
Alexie ALAÏS, lanzamiento de jabalina, Torneo de Tunisia, 4, 9965;
Alexie ALAÏS, lanzamiento de jabalina, Torneo de North Korea, 8, 9063;
Annika Marie FUCHS, lanzamiento de jabalina, Torneo de Italy, 2, 9967;
Annika Marie FUCHS, lanzamiento de jabalina, Torneo de Serbia, 1, 9064;
Andamlak BELIHU, carrera 21000 m, Torneo de Ghana, 1, 3482665;
Andamlak BELIHU, carrera 21000 m, Torneo de Myanmar, 1, 3827938;
Evans CHEBET, carrera 42000 m, Torneo de Luxembourg, 1, 7313756;
Evans CHEBET, carrera 42000 m, Torneo de Singapore, 1, 8024020;
Karoline Bjerkeli GRØVDAL, carrera 3000 m con vallas, Torneo de Ivory Coast, 1, 481175;
Karoline Bjerkeli GRØVDAL, carrera 3000 m con vallas, Torneo de Afghanistan, 1, 529133;
Tebogo MAMATHU, carrera 100 m, Torneo de Kuwait, 1, 9763;
Tebogo MAMATHU, carrera 100 m, Torneo de Brunei, 1, 10735;
Dani STEVENS, lanzamiento de disco, Torneo de Zimbabwe, 10, 7905;
Dani STEVENS, lanzamiento de disco, Torneo de Malta, 5, 7188;
Justin GATLIN, carrera 100 m, Torneo de Liberia, 1, 9766;
Justin GATLIN, carrera 100 m, Torneo de Gabon, 1, 10736;
Abdelaati IGUIDER, carrera 1500 m, Torneo de Papua New Guinea, 1, 208795;
Abdelaati IGUIDER, carrera 1500 m, Torneo de Wales, 1, 229640;
Ana PELETEIRO, salto triple, Torneo de Barbados, 10, 1996;
Ana PELETEIRO, salto triple, Torneo de French Guiana, 1, 1814;
Ayanleh SOULEIMAN, carrera 800 m, Torneo de Barbados, 1, 101918;
Ayanleh SOULEIMAN, carrera 800 m, Torneo de Rwanda, 1, 112066;
Kamila LIĆWINKO, salto de altura, Torneo de Australia, 3, 261;
Kamila LIĆWINKO, salto de altura, Torneo de Togo, 2, 237;
Hawi FEYSA, carrera 5000 m, Torneo de Germany, 1, 772169;
Hawi FEYSA, carrera 5000 m, Torneo de Cuba, 1, 848869;
Morris Munene GACHAGA, carrera 21000 m, Torneo de Japan, 1, 3481732;
Morris Munene GACHAGA, carrera 21000 m, Torneo de Brazil, 1, 3827379;
Ayanleh SOULEIMAN, carrera 1500 m, Torneo de Mongolia, 1, 208842;
Ayanleh SOULEIMAN, carrera 1500 m, Torneo de Armenia, 1, 229580;
Eliud KIPCHOGE, carrera 42000 m, Torneo de Albania, 1, 7306906;
Eliud KIPCHOGE, carrera 42000 m, Torneo de Senegal, 1, 8027660;
Michelle CARTER, lanzamiento de bala, Torneo de Pakistan, 10, 2521;
Michelle CARTER, lanzamiento de bala, Torneo de Maldives, 5, 2291;
Kc LIGHTFOOT, salto con pertiga, Torneo de India, 9, 667;
Kc LIGHTFOOT, salto con pertiga, Torneo de Saint Lucia, 8, 606;
Kayla WHITE, carrera 100 m, Torneo de Algeria, 1, 9765;
Kayla WHITE, carrera 100 m, Torneo de Syria, 1, 10732;
Marie-Laurence JUNGFLEISCH, salto de altura, Torneo de Burkina Faso, 1, 261;
Marie-Laurence JUNGFLEISCH, salto de altura, Torneo de Yemen, 9, 237;
Shannon OSIKA, carrera 1500 m, Torneo de Turkey, 1, 208852;
Shannon OSIKA, carrera 1500 m, Torneo de Gabon, 1, 229623;
Edward CHESEREK, carrera 5000 m, Torneo de Vietnam, 1, 772938;
Edward CHESEREK, carrera 5000 m, Torneo de Benin, 1, 849067;
Zurian HECHAVARRÍA, carrera 400 m con vallas, Torneo de Dominica, 1, 46103;
Zurian HECHAVARRÍA, carrera 400 m con vallas, Torneo de Jamaica, 1, 50685;
Olivia GRUVER, salto con pertiga, Torneo de Djibouti, 4, 667;
Olivia GRUVER, salto con pertiga, Torneo de Ireland, 4, 606;
Yuki HASHIOKA, salto largo, Torneo de Finland, 9, 956;
Yuki HASHIOKA, salto largo, Torneo de Lesotho, 4, 869;
Andwuelle WRIGHT, salto largo, Torneo de Papua New Guinea, 2, 956;
Andwuelle WRIGHT, salto largo, Torneo de Kazakhstan, 2, 869;
Ruiting WU, salto triple, Torneo de Luxembourg, 9, 1996;
Ruiting WU, salto triple, Torneo de Madagascar, 4, 1815;
Chloe ABBOTT, carrera 400 m, Torneo de Libya, 1, 43484;
Chloe ABBOTT, carrera 400 m, Torneo de Colombia, 1, 47790;
Agnes Jebet TIROP, carrera 10000 m, Torneo de Russia, 1, 1608740;
Agnes Jebet TIROP, carrera 10000 m, Torneo de Iran, 1, 1768146;
Wilhem BELOCIAN, carrera 110 m con vallas, Torneo de Vietnam, 1, 12112;
Wilhem BELOCIAN, carrera 110 m con vallas, Torneo de Cabo Verde, 1, 13302;
Thomas RÖHLER, lanzamiento de jabalina, Torneo de Chad, 9, 9967;
Thomas RÖHLER, lanzamiento de jabalina, Torneo de Saint Vincent and the Grenadines, 3, 9063;
Alina ROTARU, salto largo, Torneo de Sierra Leone, 8, 956;
Alina ROTARU, salto largo, Torneo de Vanuatu, 8, 870;
Yanis Esmeralda DAVID, salto triple, Torneo de Canada, 1, 1996;
Yanis Esmeralda DAVID, salto triple, Torneo de Paraguay, 3, 1815;
Kendall ELLIS, carrera 400 m, Torneo de Niger, 1, 43454;
Kendall ELLIS, carrera 400 m, Torneo de Cameroon, 1, 47793;
Dibabe KUMA, carrera 21000 m, Torneo de Pakistan, 1, 3481578;
Dibabe KUMA, carrera 21000 m, Torneo de Moldova, 1, 3825513;
Tobi AMUSAN, carrera 110 m con vallas, Torneo de Italy, 1, 12099;
Tobi AMUSAN, carrera 110 m con vallas, Torneo de Wales, 1, 13305;
Ashley SPENCER, carrera 400 m con vallas, Torneo de France, 1, 46092;
Ashley SPENCER, carrera 400 m con vallas, Torneo de Iraq, 1, 50674;
Johannes VETTER, lanzamiento de jabalina, Torneo de Fiji, 10, 9967;
Johannes VETTER, lanzamiento de jabalina, Torneo de Portugal, 9, 9063;
Brigid KOSGEI, carrera 42000 m, Torneo de Ethiopia, 1, 7305943;
Brigid KOSGEI, carrera 42000 m, Torneo de Ireland, 1, 8026138;
Christina SCHWANITZ, lanzamiento de bala, Torneo de United States, 6, 2520;
Christina SCHWANITZ, lanzamiento de bala, Torneo de Vatican City, 2, 2291;
Lukas WEISSHAIDINGER, lanzamiento de disco, Torneo de Ivory Coast, 10, 7894;
Lukas WEISSHAIDINGER, lanzamiento de disco, Torneo de Marshall Islands, 5, 7188;
Jordan GEIST, lanzamiento de bala, Torneo de Mali, 6, 2521;
Jordan GEIST, lanzamiento de bala, Torneo de Vanuatu, 5, 2291;
Eilish MCCOLGAN, carrera 5000 m, Torneo de Samoa, 1, 772270;
Eilish MCCOLGAN, carrera 5000 m, Torneo de Brunei, 1, 848915;
Amel TUKA, carrera 800 m, Torneo de Guinea, 1, 101946;
Amel TUKA, carrera 800 m, Torneo de Spain, 1, 112071;
Bethwell BIRGEN, carrera 1500 m, Torneo de United States, 1, 208797;
Bethwell BIRGEN, carrera 1500 m, Torneo de Argentina, 1, 229496;
Anzhelika SIDOROVA, salto con pertiga, Torneo de Burkina Faso, 2, 667;
Anzhelika SIDOROVA, salto con pertiga, Torneo de Zambia, 9, 606;
Thobias MONTLER, salto largo, Torneo de Bangladesh, 4, 956;
Thobias MONTLER, salto largo, Torneo de Mexico, 2, 869;
Amalie IUEL, carrera 400 m con vallas, Torneo de Serbia, 1, 46104;
Amalie IUEL, carrera 400 m con vallas, Torneo de Germany, 1, 50693;
Yomif KEJELCHA, carrera 10000 m, Torneo de Seychelles, 1, 1608123;
Yomif KEJELCHA, carrera 10000 m, Torneo de United States, 1, 1768131;
Ryan CROUSER, lanzamiento de bala, Torneo de Central African Republic, 1, 2520;
Ryan CROUSER, lanzamiento de bala, Torneo de Egypt, 8, 2291;
Danniel THOMAS-DODD, lanzamiento de bala, Torneo de Laos, 7, 2521;
Danniel THOMAS-DODD, lanzamiento de bala, Torneo de Saint Vincent and the Grenadines, 10, 2292;
Barbora ŠPOTÁKOVÁ, lanzamiento de jabalina, Torneo de Thailand, 2, 9953;
Barbora ŠPOTÁKOVÁ, lanzamiento de jabalina, Torneo de Bolivia, 8, 9064;
Sondre GUTTORMSEN, salto con pertiga, Torneo de Albania, 8, 667;
Sondre GUTTORMSEN, salto con pertiga, Torneo de Lithuania, 6, 606;
Norman GRIMES, carrera 400 m con vallas, Torneo de Botswana, 1, 46130;
Norman GRIMES, carrera 400 m con vallas, Torneo de Ivory Coast, 1, 50625;
Courtney FRERICHS, carrera 3000 m con vallas, Torneo de Solomon Islands, 1, 482244;
Courtney FRERICHS, carrera 3000 m con vallas, Torneo de Switzerland, 1, 528970;
Shivpal SINGH, lanzamiento de jabalina, Torneo de Greece, 2, 9967;
Shivpal SINGH, lanzamiento de jabalina, Torneo de Scotland, 9, 9063;
Hellen OBIRI, carrera 10000 m, Torneo de Eritrea, 1, 1608470;
Hellen OBIRI, carrera 10000 m, Torneo de Turkey, 1, 1767213;
Katarina JOHNSON-THOMPSON, salto de altura, Torneo de Eritrea, 10, 261;
Katarina JOHNSON-THOMPSON, salto de altura, Torneo de Singapore, 6, 237;
Shane BRATHWAITE, carrera 110 m con vallas, Torneo de Slovakia, 1, 12128;
Shane BRATHWAITE, carrera 110 m con vallas, Torneo de Moldova, 1, 13307;
Chengetayi MAPAYA, salto triple, Torneo de Switzerland, 9, 1996;
Chengetayi MAPAYA, salto triple, Torneo de Macedonia, 7, 1814;
Dalilah MUHAMMAD, carrera 400 m con vallas, Torneo de Cambodia, 1, 46135;
Dalilah MUHAMMAD, carrera 400 m con vallas, Torneo de Libya, 1, 50646;
Omar CRADDOCK, salto triple, Torneo de Tanzania, 3, 1995;
Omar CRADDOCK, salto triple, Torneo de Puerto Rico, 2, 1814;
Netsanet GUDETA, carrera 21000 m, Torneo de Syria, 1, 3482018;
Netsanet GUDETA, carrera 21000 m, Torneo de Switzerland, 1, 3828474;
Jakub VADLEJCH, lanzamiento de jabalina, Torneo de Austria, 4, 9967;
Jakub VADLEJCH, lanzamiento de jabalina, Torneo de Switzerland, 9, 9062;
Piotr LISEK, salto con pertiga, Torneo de Austria, 5, 667;
Piotr LISEK, salto con pertiga, Torneo de Slovenia, 8, 606;
Genevieve GREGSON, carrera 3000 m con vallas, Torneo de Chad, 1, 481076;
Genevieve GREGSON, carrera 3000 m con vallas, Torneo de Mexico, 1, 528811;
Nicholas Kiptanui BETT, carrera 3000 m con vallas, Torneo de Seychelles, 1, 481261;
Nicholas Kiptanui BETT, carrera 3000 m con vallas, Torneo de Nicaragua, 1, 528928;
Konstanze KLOSTERHALFEN, carrera 1500 m, Torneo de Burundi, 1, 208796;
Konstanze KLOSTERHALFEN, carrera 1500 m, Torneo de Sierra Leone, 1, 229463;
Galefele MOROKO, carrera 400 m, Torneo de Czechia, 1, 43452;
Galefele MOROKO, carrera 400 m, Torneo de Afghanistan, 1, 47776;
Alyona GORDEYEVA, lanzamiento de bala, Torneo de Scotland, 8, 2521;
Alyona GORDEYEVA, lanzamiento de bala, Torneo de Bhutan, 6, 2292;
Augusto DUTRA, salto con pertiga, Torneo de Afghanistan, 9, 667;
Augusto DUTRA, salto con pertiga, Torneo de Nicaragua, 8, 606;
Keturah ORJI, salto largo, Torneo de Central African Republic, 6, 956;
Keturah ORJI, salto largo, Torneo de United States, 9, 870;
Sifan HASSAN, carrera 1500 m, Torneo de South Sudan, 1, 208771;
Sifan HASSAN, carrera 1500 m, Torneo de Ghana, 1, 229521;
Chala BEYO, carrera 3000 m con vallas, Torneo de Georgia, 1, 481040;
Chala BEYO, carrera 3000 m con vallas, Torneo de Mozambique, 1, 529015;
Getaneh MOLLA, carrera 42000 m, Torneo de Bahrain, 1, 7303850;
Getaneh MOLLA, carrera 42000 m, Torneo de Nigeria, 1, 8026049;
Ola STUNES ISENE, lanzamiento de disco, Torneo de Sierra Leone, 10, 7903;
Ola STUNES ISENE, lanzamiento de disco, Torneo de Guinea, 5, 7186;
Bin FENG, lanzamiento de disco, Torneo de Rwanda, 8, 7905;
Bin FENG, lanzamiento de disco, Torneo de Central African Republic, 3, 7191;
Tamirat TOLA, carrera 10000 m, Torneo de Kosovo, 1, 1608079;
Tamirat TOLA, carrera 10000 m, Torneo de Finland, 1, 1767550;
Django LOVETT, salto de altura, Torneo de Armenia, 1, 261;
Django LOVETT, salto de altura, Torneo de Rwanda, 9, 237;
Trevor STEWART, carrera 400 m, Torneo de Japan, 1, 43458;
Trevor STEWART, carrera 400 m, Torneo de Russia, 1, 47783;
Andreas HOFMANN, lanzamiento de jabalina, Torneo de Serbia, 5, 9964;
Andreas HOFMANN, lanzamiento de jabalina, Torneo de Russia, 1, 9067;
Axumawit EMBAYE, carrera 1500 m, Torneo de Mongolia, 1, 208867;
Axumawit EMBAYE, carrera 1500 m, Torneo de Algeria, 1, 229647;
Jackline WAMBUI, carrera 800 m, Torneo de Bosnia and Herzegovina, 1, 101926;
Jackline WAMBUI, carrera 800 m, Torneo de Tonga, 1, 112071;
Kaan Kigen ÖZBILEN, carrera 42000 m, Torneo de San Marino, 1, 7303292;
Kaan Kigen ÖZBILEN, carrera 42000 m, Torneo de North Korea, 1, 8028537;
Gudaf TSEGAY, carrera 1500 m, Torneo de Morocco, 1, 208792;
Gudaf TSEGAY, carrera 1500 m, Torneo de Israel, 1, 229566;
Kiara GRANT, carrera 100 m, Torneo de Vatican City, 1, 9760;
Kiara GRANT, carrera 100 m, Torneo de North Korea, 1, 10726;
Marielle HALL, carrera 10000 m, Torneo de Switzerland, 1, 1608971;
Marielle HALL, carrera 10000 m, Torneo de Azerbaijan, 1, 1766456;
Abdul Hakim SANI BROWN, carrera 200 m, Torneo de United Arab Emirates, 1, 19515;
Abdul Hakim SANI BROWN, carrera 200 m, Torneo de Sweden, 1, 21450;
Marcel LOMNICKÝ, lanzamiento de martillo, Torneo de Sri Lanka, 7, 8989;
Marcel LOMNICKÝ, lanzamiento de martillo, Torneo de Georgia, 8, 8174;
Xinglong GAO, salto largo, Torneo de Kuwait, 1, 956;
Xinglong GAO, salto largo, Torneo de Chad, 10, 869;
Darya NIDBAYKINA, salto triple, Torneo de Kiribati, 6, 1996;
Darya NIDBAYKINA, salto triple, Torneo de Turkey, 3, 1814;
Kim AMB, lanzamiento de jabalina, Torneo de Palau, 3, 9968;
Kim AMB, lanzamiento de jabalina, Torneo de Albania, 6, 9061;
Olha LYAKHOVA, carrera 800 m, Torneo de Vatican City, 1, 101940;
Olha LYAKHOVA, carrera 800 m, Torneo de Tunisia, 1, 111974;
Malwina KOPRON, lanzamiento de martillo, Torneo de Papua New Guinea, 10, 8992;
Malwina KOPRON, lanzamiento de martillo, Torneo de Mongolia, 2, 8175;
Salwa Eid NASER, carrera 200 m, Torneo de Luxembourg, 1, 19504;
Salwa Eid NASER, carrera 200 m, Torneo de Malawi, 1, 21443;
Rosemary Monica WANJIRU, carrera 10000 m, Torneo de Philippines, 1, 1608863;
Rosemary Monica WANJIRU, carrera 10000 m, Torneo de Thailand, 1, 1768687;
Briana WILLIAMS, carrera 100 m, Torneo de Qatar, 1, 9762;
Briana WILLIAMS, carrera 100 m, Torneo de United Arab Emirates, 1, 10736;
Martin WIERIG, lanzamiento de disco, Torneo de Sri Lanka, 1, 7899;
Martin WIERIG, lanzamiento de disco, Torneo de Albania, 5, 7187;
Hyvin KIYENG, carrera 3000 m con vallas, Torneo de Kenya, 1, 481179;
Hyvin KIYENG, carrera 3000 m con vallas, Torneo de Oman, 1, 528800;
Ciara MAGEEAN, carrera 1500 m, Torneo de Bhutan, 1, 209043;
Ciara MAGEEAN, carrera 1500 m, Torneo de Panama, 1, 229635;
Lea SPRUNGER, carrera 400 m con vallas, Torneo de Tajikistan, 1, 46143;
Lea SPRUNGER, carrera 400 m con vallas, Torneo de Syria, 1, 50701;
Azmera ABREHA, carrera 42000 m, Torneo de Palau, 1, 7311781;
Azmera ABREHA, carrera 42000 m, Torneo de Colombia, 1, 8029944;
Brianna MCNEAL, carrera 110 m con vallas, Torneo de Iraq, 1, 12109;
Brianna MCNEAL, carrera 110 m con vallas, Torneo de Afghanistan, 1, 13293;
Zhenye XIE, carrera 200 m, Torneo de Kyrgyzstan, 1, 19502;
Zhenye XIE, carrera 200 m, Torneo de Ecuador, 1, 21430;
Faith KIPYEGON, carrera 1500 m, Torneo de Finland, 1, 208809;
Faith KIPYEGON, carrera 1500 m, Torneo de Comoros, 1, 229641;
Jonathan KITILIT, carrera 800 m, Torneo de Lesotho, 1, 101929;
Jonathan KITILIT, carrera 800 m, Torneo de Cyprus, 1, 112052;
Wesley VÁZQUEZ, carrera 800 m, Torneo de Germany, 1, 101895;
Wesley VÁZQUEZ, carrera 800 m, Torneo de Poland, 1, 111997;
Nikoleta KIRIAKOPOULOU, salto con pertiga, Torneo de Central African Republic, 1, 667;
Nikoleta KIRIAKOPOULOU, salto con pertiga, Torneo de Tunisia, 1, 606;
Andre DE GRASSE, carrera 200 m, Torneo de Kenya, 1, 19508;
Andre DE GRASSE, carrera 200 m, Torneo de Brunei, 1, 21450;
Özkan BALTACI, lanzamiento de martillo, Torneo de Wales, 8, 8990;
Özkan BALTACI, lanzamiento de martillo, Torneo de Congo Democratic Republic of the, 6, 8175;
Mikhail AKIMENKO, salto de altura, Torneo de Benin, 2, 261;
Mikhail AKIMENKO, salto de altura, Torneo de Syria, 10, 237;
Alison DOS SANTOS, carrera 400 m con vallas, Torneo de Mexico, 1, 46095;
Alison DOS SANTOS, carrera 400 m con vallas, Torneo de Switzerland, 1, 50689;
Kenneth BEDNAREK, carrera 200 m, Torneo de Botswana, 1, 19514;
Kenneth BEDNAREK, carrera 200 m, Torneo de Gambia, 1, 21444;
Darrell HILL, lanzamiento de bala, Torneo de French Guiana, 4, 2520;
Darrell HILL, lanzamiento de bala, Torneo de Northern Ireland, 5, 2293;
Jianan WANG, salto largo, Torneo de Ecuador, 10, 956;
Jianan WANG, salto largo, Torneo de Zimbabwe, 7, 869;
Jonathan JONES, carrera 400 m, Torneo de Papua New Guinea, 1, 43455;
Jonathan JONES, carrera 400 m, Torneo de Israel, 1, 47794;
Paweł WOJCIECHOWSKI, salto con pertiga, Torneo de Mongolia, 8, 667;
Paweł WOJCIECHOWSKI, salto con pertiga, Torneo de Slovenia, 1, 606;
Yongli WEI, carrera 100 m, Torneo de Mongolia, 1, 9779;
Yongli WEI, carrera 100 m, Torneo de Costa Rica, 1, 10718;
Kenenisa BEKELE, carrera 42000 m, Torneo de Mauritania, 1, 7309082;
Kenenisa BEKELE, carrera 42000 m, Torneo de Uzbekistan, 1, 8026649;
Alex WILSON, carrera 200 m, Torneo de Venezuela, 1, 19515;
Alex WILSON, carrera 200 m, Torneo de Jamaica, 1, 21422;
Steven GARDINER, carrera 400 m, Torneo de Andorra, 1, 43453;
Steven GARDINER, carrera 400 m, Torneo de Algeria, 1, 47789;
Timothy CHERUIYOT, carrera 1500 m, Torneo de Benin, 1, 208800;
Timothy CHERUIYOT, carrera 1500 m, Torneo de Denmark, 1, 229619;
Robeilys PEINADO, salto con pertiga, Torneo de Brunei, 6, 666;
Robeilys PEINADO, salto con pertiga, Torneo de Timor-Leste, 7, 606;
Mélina ROBERT-MICHON, lanzamiento de disco, Torneo de Guatemala, 2, 7903;
Mélina ROBERT-MICHON, lanzamiento de disco, Torneo de Russia, 1, 7186;
George Meitamei MANANGOI, carrera 1500 m, Torneo de Albania, 1, 208809;
George Meitamei MANANGOI, carrera 1500 m, Torneo de Panama, 1, 229624;
Ramil GULIYEV, carrera 200 m, Torneo de Lithuania, 1, 19518;
Ramil GULIYEV, carrera 200 m, Torneo de Latvia, 1, 21412;
Akani SIMBINE, carrera 100 m, Torneo de Palau, 1, 9765;
Akani SIMBINE, carrera 100 m, Torneo de Mali, 1, 10736;
Ivet LALOVA-COLLIO, carrera 200 m, Torneo de Guinea, 1, 19504;
Ivet LALOVA-COLLIO, carrera 200 m, Torneo de Marshall Islands, 1, 21446;
Abraham KIBIWOT, carrera 3000 m con vallas, Torneo de Marshall Islands, 1, 481060;
Abraham KIBIWOT, carrera 3000 m con vallas, Torneo de Paraguay, 1, 528923;
Will CLAYE, salto triple, Torneo de Belize, 5, 1996;
Will CLAYE, salto triple, Torneo de Turkmenistan, 10, 1814;
Gete ALEMAYEHU, carrera 10000 m, Torneo de Bahamas, 1, 1608532;
Gete ALEMAYEHU, carrera 10000 m, Torneo de Gabon, 1, 1768260;
Angelica BENGTSSON, salto con pertiga, Torneo de Georgia, 3, 667;
Angelica BENGTSSON, salto con pertiga, Torneo de Germany, 5, 606;
Marie-Josée TA LOU, carrera 200 m, Torneo de Sudan, 1, 19501;
Marie-Josée TA LOU, carrera 200 m, Torneo de Mauritius, 1, 21420;
Kirani JAMES, carrera 400 m, Torneo de South Africa, 1, 43494;
Kirani JAMES, carrera 400 m, Torneo de Singapore, 1, 47772;
Emily SISSON, carrera 10000 m, Torneo de Hungary, 1, 1609185;
Emily SISSON, carrera 10000 m, Torneo de Chad, 1, 1768556;
Sara Slott PETERSEN, carrera 400 m con vallas, Torneo de United States, 1, 46122;
Sara Slott PETERSEN, carrera 400 m con vallas, Torneo de Kiribati, 1, 50701;
Teahna DANIELS, carrera 200 m, Torneo de Latvia, 1, 19506;
Teahna DANIELS, carrera 200 m, Torneo de Uzbekistan, 1, 21444;
Rodgers KWEMOI, carrera 10000 m, Torneo de Ecuador, 1, 1608075;
Rodgers KWEMOI, carrera 10000 m, Torneo de Estonia, 1, 1768720;
Laura WEIGHTMAN, carrera 1500 m, Torneo de Mongolia, 1, 208792;
Laura WEIGHTMAN, carrera 1500 m, Torneo de Chile, 1, 229613;
Nelson ÉVORA, salto triple, Torneo de Macedonia, 3, 1996;
Nelson ÉVORA, salto triple, Torneo de Turkey, 3, 1814;
Mosinet GEREMEW, carrera 42000 m, Torneo de Mongolia, 1, 7308190;
Mosinet GEREMEW, carrera 42000 m, Torneo de Uzbekistan, 1, 8024575;
Kemar MOWATT, carrera 400 m con vallas, Torneo de Bahamas, 1, 46099;
Kemar MOWATT, carrera 400 m con vallas, Torneo de Armenia, 1, 50687;
Wadeline JONATHAS, carrera 400 m, Torneo de Scotland, 1, 43458;
Wadeline JONATHAS, carrera 400 m, Torneo de Sudan, 1, 47795;
Colleen QUIGLEY, carrera 3000 m con vallas, Torneo de Madagascar, 1, 481375;
Colleen QUIGLEY, carrera 3000 m con vallas, Torneo de Botswana, 1, 529033;
Alexis COPELLO, salto triple, Torneo de Senegal, 8, 1995;
Alexis COPELLO, salto triple, Torneo de Congo Democratic Republic of the, 7, 1815;
Bence HALÁSZ, lanzamiento de martillo, Torneo de Argentina, 9, 8991;
Bence HALÁSZ, lanzamiento de martillo, Torneo de Bangladesh, 10, 8174;
Javier CIENFUEGOS, lanzamiento de martillo, Torneo de Colombia, 8, 8991;
Javier CIENFUEGOS, lanzamiento de martillo, Torneo de Nepal, 9, 8175;
Stanley Waithaka MBURU, carrera 5000 m, Torneo de Iceland, 1, 772521;
Stanley Waithaka MBURU, carrera 5000 m, Torneo de Colombia, 1, 849028;
Serghei MARGHIEV, lanzamiento de martillo, Torneo de United States, 4, 8991;
Serghei MARGHIEV, lanzamiento de martillo, Torneo de Mauritius, 6, 8175;
Karissa SCHWEIZER, carrera 5000 m, Torneo de Nicaragua, 1, 772237;
Karissa SCHWEIZER, carrera 5000 m, Torneo de Ireland, 1, 848970;
Cassandra TATE, carrera 400 m con vallas, Torneo de Indonesia, 1, 46113;
Cassandra TATE, carrera 400 m con vallas, Torneo de Cambodia, 1, 50675;
Yasemin CAN, carrera 10000 m, Torneo de Uruguay, 1, 1608516;
Yasemin CAN, carrera 10000 m, Torneo de Mali, 1, 1768095;
Teahna DANIELS, carrera 100 m, Torneo de Syria, 1, 9793;
Teahna DANIELS, carrera 100 m, Torneo de Sri Lanka, 1, 10722;
Sage WATSON, carrera 400 m con vallas, Torneo de Central African Republic, 1, 46178;
Sage WATSON, carrera 400 m con vallas, Torneo de Kenya, 1, 50699;
Serhiy REHEDA, lanzamiento de martillo, Torneo de Rwanda, 6, 8989;
Serhiy REHEDA, lanzamiento de martillo, Torneo de Ukraine, 2, 8177;
Quincy HALL, carrera 400 m con vallas, Torneo de Maldives, 1, 46127;
Quincy HALL, carrera 400 m con vallas, Torneo de Zimbabwe, 1, 50664;
Megan TAPPER, carrera 110 m con vallas, Torneo de Saint Lucia, 1, 12115;
Megan TAPPER, carrera 110 m con vallas, Torneo de Wales, 1, 13302;
Jemal Yimer MEKONNEN, carrera 10000 m, Torneo de Australia, 1, 1610950;
Jemal Yimer MEKONNEN, carrera 10000 m, Torneo de El Salvador, 1, 1768818;
Christopher NILSEN, salto con pertiga, Torneo de Iceland, 3, 667;
Christopher NILSEN, salto con pertiga, Torneo de Sri Lanka, 4, 606;
Tomas WALSH, lanzamiento de bala, Torneo de Panama, 6, 2521;
Tomas WALSH, lanzamiento de bala, Torneo de Nigeria, 1, 2291;
Lynsey SHARP, carrera 800 m, Torneo de Monaco, 1, 101904;
Lynsey SHARP, carrera 800 m, Torneo de Angola, 1, 112022;
Amere LATTIN, carrera 400 m con vallas, Torneo de Mexico, 1, 46115;
Amere LATTIN, carrera 400 m con vallas, Torneo de Chile, 1, 50682;
Winny CHEBET, carrera 1500 m, Torneo de Togo, 1, 208809;
Winny CHEBET, carrera 1500 m, Torneo de Belize, 1, 229539;
Aaron BROWN, carrera 200 m, Torneo de Greece, 1, 19503;
Aaron BROWN, carrera 200 m, Torneo de Morocco, 1, 21448;
Chase EALEY, lanzamiento de bala, Torneo de Bahrain, 5, 2521;
Chase EALEY, lanzamiento de bala, Torneo de Kazakhstan, 5, 2291;
Jakob INGEBRIGTSEN, carrera 5000 m, Torneo de Argentina, 1, 772184;
Jakob INGEBRIGTSEN, carrera 5000 m, Torneo de Colombia, 1, 849290;
Daniela STANCIU, salto de altura, Torneo de Fiji, 7, 261;
Daniela STANCIU, salto de altura, Torneo de Tanzania, 6, 237;
Portious WARREN, lanzamiento de bala, Torneo de Burundi, 7, 2521;
Portious WARREN, lanzamiento de bala, Torneo de Guinea-Bissau, 2, 2291;
Worknesh DEGEFA, carrera 42000 m, Torneo de Mauritania, 1, 7313334;
Worknesh DEGEFA, carrera 42000 m, Torneo de Laos, 1, 8030444;
Rai BENJAMIN, carrera 400 m, Torneo de Burkina Faso, 1, 43457;
Rai BENJAMIN, carrera 400 m, Torneo de Cyprus, 1, 47794;
Andrea Carolina VARGAS, carrera 110 m con vallas, Torneo de Germany, 1, 12105;
Andrea Carolina VARGAS, carrera 110 m con vallas, Torneo de Saint Lucia, 1, 13295;
Shelly-Ann FRASER-PRYCE, carrera 100 m, Torneo de Sri Lanka, 1, 9764;
Shelly-Ann FRASER-PRYCE, carrera 100 m, Torneo de Panama, 1, 10735;
Karyna DEMIDIK, salto de altura, Torneo de Bangladesh, 9, 261;
